,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built
496,185000.0,3.0,1.5,1370,1.0,1370,0,1961
497,335000.0,3.0,2.5,1940,2.0,1940,0,2004
498,210000.0,3.0,2.5,1040,2.0,720,320,2004
499,522000.0,4.0,2.25,1800,1.0,1360,440,1980
500,770000.0,3.0,1.75,1720,1.0,1720,0,1954
501,499950.0,3.0,1.0,980,1.0,760,220,1941
502,751000.0,4.0,2.5,3110,2.0,3110,0,2004
503,330000.0,5.0,3.0,2100,1.0,1250,850,2013
504,465000.0,3.0,1.5,2020,1.0,1190,830,1956
505,850000.0,4.0,1.75,2350,1.0,2350,0,1961
506,947500.0,4.0,2.25,3290,1.5,3290,0,1968
507,302000.0,5.0,2.25,2180,2.0,2180,0,1986
508,500000.0,2.0,2.25,1290,3.0,1290,0,2007
509,201000.0,3.0,1.0,1460,1.0,1460,0,1969
510,265000.0,2.0,1.0,1290,2.0,1290,0,2008
511,870300.0,4.0,2.5,2350,1.5,1690,660,1910
512,339000.0,3.0,1.0,1080,1.0,1080,0,1955
513,690000.0,4.0,2.5,2670,2.0,2670,0,1989
514,788000.0,4.0,3.25,3680,2.0,2840,840,2003
515,315275.0,3.0,1.75,1440,1.0,960,480,1951
516,505000.0,4.0,1.75,1940,1.0,1030,910,1922
517,368000.0,3.0,1.0,1280,1.0,1280,0,1968
518,947500.0,3.0,2.75,2980,1.5,2180,800,1917
519,156000.0,3.0,1.0,970,1.0,970,0,1959
520,610000.0,4.0,3.0,2110,1.5,1640,470,1930
521,420000.0,2.0,2.5,1480,3.0,1480,0,2009
522,192000.0,2.0,1.0,700,1.0,700,0,1953
523,910000.0,3.0,2.0,2700,1.0,1350,1350,1962
524,1300000.0,4.0,3.25,2330,2.0,2330,0,1918
526,840000.0,4.0,2.75,2600,1.5,1620,980,1936
527,300000.0,2.0,1.75,1360,1.0,860,500,1975
528,505000.0,4.0,2.5,2780,1.0,1590,1190,1978
529,110000.0,3.0,1.0,1250,1.0,1250,0,1945
530,746000.0,3.0,2.5,2620,2.0,2620,0,1992
531,211000.0,3.0,1.5,1350,1.0,1350,0,1941
532,675000.0,4.0,3.0,2400,1.0,1200,1200,1964
533,734200.0,4.0,2.5,2760,1.5,1680,1080,1928
534,1225000.0,4.0,2.25,3070,1.0,1870,1200,1976
535,615000.0,2.0,1.75,2040,1.5,2040,0,1919
536,630000.0,4.0,2.0,1770,2.0,1770,0,1911
537,1264000.0,4.0,3.75,3490,2.0,3490,0,2012
538,301500.0,2.0,1.5,830,2.0,830,0,2005
539,369000.0,2.0,2.5,980,2.0,670,310,2009
540,635000.0,3.0,2.5,1570,3.0,1570,0,2010
541,1033888.0,4.0,3.25,3270,2.0,3110,160,2014
542,383000.0,4.0,2.5,2160,2.0,2160,0,2010
543,1050000.0,4.0,3.75,3280,2.0,2320,960,2008
544,455000.0,4.0,2.5,3360,2.0,3360,0,2001
545,819900.0,5.0,2.75,3150,2.0,3150,0,2013
546,625000.0,3.0,3.5,1810,2.0,1440,370,2009
547,651000.0,4.0,2.5,2740,2.0,2740,0,1993
549,757000.0,3.0,3.25,3190,2.0,3190,0,2007
550,460000.0,3.0,2.25,2350,1.0,1390,960,1977
551,267345.0,4.0,2.25,2510,1.0,1610,900,1972
552,530000.0,2.0,2.0,1680,1.0,1680,0,2006
553,449500.0,3.0,2.0,1770,1.0,960,810,1954
554,289000.0,3.0,1.0,1090,1.0,1090,0,1981
555,373000.0,5.0,2.5,3001,2.0,3001,0,2006
556,525000.0,5.0,3.0,2450,2.0,2450,0,1994
557,777000.0,3.0,3.25,3610,2.0,2440,1170,2003
558,550000.0,4.0,2.0,2250,1.0,1200,1050,1956
559,523000.0,3.0,1.5,1240,1.0,1240,0,1957
560,628000.0,4.0,2.0,2260,1.0,1430,830,1958
561,581000.0,4.0,1.75,2090,1.0,1070,1020,1963
562,245000.0,5.0,1.75,2020,1.0,1220,800,1962
563,415000.0,3.0,1.75,1960,1.0,980,980,1911
565,225000.0,3.0,1.5,1250,1.0,1250,0,1967
566,287000.0,3.0,2.25,1490,1.0,1170,320,1987
568,239950.0,3.0,1.0,1900,1.5,1900,0,1942
569,591000.0,3.0,1.75,1680,1.0,870,810,1922
570,700000.0,3.0,2.5,2030,2.0,2030,0,1975
571,475000.0,4.0,2.5,3740,1.0,2260,1480,2004
572,575000.0,3.0,1.75,1580,1.0,1180,400,1951
573,771000.0,3.0,2.25,1780,1.5,1390,390,1927
574,155000.0,2.0,1.0,910,1.0,910,0,1943
576,645000.0,3.0,2.5,1740,2.0,1740,0,1975
579,350000.0,3.0,2.5,2010,2.0,2010,0,1977
580,591000.0,4.0,2.25,2710,2.0,2710,0,1977
582,717000.0,3.0,1.5,1310,1.0,1090,220,1956
583,225000.0,4.0,1.5,1950,1.5,1950,0,1939
584,225000.0,3.0,1.0,1040,1.0,1040,0,1947
585,345000.0,3.0,1.75,1090,1.0,1090,0,1968
586,230000.0,2.0,0.75,650,1.0,650,0,1931
587,385000.0,3.0,2.0,1480,1.0,740,740,1943
588,90000.0,2.0,1.0,790,1.0,790,0,1973
589,860000.0,4.0,2.5,3560,1.0,2290,1270,1986
590,675000.0,4.0,2.5,3000,2.0,3000,0,2006
591,975000.0,4.0,2.5,3490,2.0,3490,0,2000
592,780000.0,3.0,1.75,2340,1.0,2340,0,1967
593,370000.0,3.0,1.75,1650,1.0,1060,590,1951
594,665000.0,3.0,2.0,1940,1.5,1150,790,1944
595,675000.0,5.0,3.0,3410,1.0,1870,1540,1968
596,620000.0,3.0,1.0,1710,1.5,1710,0,1909
597,1105000.0,4.0,1.5,2740,2.0,1930,810,1905
598,450000.0,3.0,2.75,1250,2.0,1040,210,2010
599,450000.0,3.0,2.25,2450,1.0,2450,0,1978
600,530000.0,3.0,1.75,1690,1.0,1690,0,1958
601,635000.0,4.0,1.75,1950,1.0,1370,580,1969
602,580000.0,5.0,2.0,2290,1.0,1190,1100,1964
604,285000.0,3.0,1.0,1090,1.0,1090,0,1973
605,375000.0,3.0,1.0,1190,1.0,1190,0,1953
607,560000.0,3.0,1.0,1440,2.0,1440,0,1910
608,405000.0,4.0,1.75,2180,1.0,1090,1090,1956
609,413000.0,4.0,1.0,1410,1.0,810,600,1925
610,287600.0,3.0,2.5,1950,2.0,1950,0,1990
612,225000.0,3.0,1.0,1660,1.0,1100,560,1963
613,319000.0,3.0,1.0,1390,1.0,1390,0,1968
614,322500.0,3.0,2.0,1350,1.0,1350,0,1989
615,570000.0,3.0,2.0,1530,1.0,1530,0,1937
616,465000.0,3.0,1.5,1270,1.0,1270,0,1950
617,435000.0,4.0,2.25,2140,2.0,2140,0,2002
618,502000.0,4.0,2.5,2040,2.0,2040,0,2012
619,525000.0,3.0,3.5,2876,2.0,2360,516,2007
620,525000.0,3.0,2.5,1580,2.0,1010,570,2008
621,660000.0,4.0,3.5,3400,2.0,3400,0,2012
622,870000.0,4.0,2.5,3520,2.5,2650,870,2006
623,650000.0,4.0,2.5,2210,2.0,2210,0,2013
624,505000.0,4.0,2.5,2790,2.0,2790,0,2009
625,330000.0,3.0,2.5,1450,1.0,840,610,2007
626,385000.0,4.0,1.75,1620,1.0,860,760,1947
627,306000.0,3.0,1.5,1220,3.0,1220,0,2007
628,546000.0,3.0,1.75,2000,1.0,1110,890,1921
629,925000.0,4.0,2.5,2190,2.5,2190,0,1958
630,542000.0,4.0,1.75,1900,1.0,950,950,1955
631,800000.0,3.0,1.0,1700,1.5,1700,0,1906
632,620000.0,5.0,2.5,2540,2.0,1760,780,1929
633,175000.0,2.0,1.0,1170,1.0,1170,0,1911
635,345000.0,3.0,2.25,2120,2.0,2120,0,1984
636,510000.0,3.0,1.75,2170,1.0,1450,720,1986
637,530000.0,4.0,2.75,2450,1.0,2450,0,1974
638,155000.0,2.0,1.0,700,1.0,700,0,1952
639,266000.0,3.0,2.5,1780,1.0,1400,380,1986
640,257200.0,3.0,2.0,1850,1.0,1150,700,1952
641,265000.0,3.0,2.0,1570,1.0,1570,0,1998
642,372220.0,3.0,1.0,1290,1.0,980,310,1951
643,337500.0,5.0,2.0,1700,1.0,1000,700,1956
644,582500.0,2.0,1.5,1159,1.0,1159,0,1948
645,489200.0,3.0,2.75,1850,1.5,1850,0,1965
646,405100.0,2.0,1.0,840,1.0,840,0,1947
647,372977.0,3.0,2.5,1690,2.0,1150,540,2014
648,310000.0,3.0,1.0,1050,1.0,1050,0,1953
649,538000.0,3.0,1.75,1400,1.5,1100,300,1904
651,317000.0,3.0,2.5,1840,2.0,1840,0,2012
652,702500.0,3.0,1.5,2360,2.0,1930,430,1926
653,565000.0,4.0,2.5,2240,2.0,2240,0,1989
654,723000.0,4.0,2.5,2700,2.0,2700,0,2004
655,766950.0,3.0,2.5,3030,1.5,3030,0,1992
656,682000.0,3.0,1.75,1830,1.5,1830,0,1903
657,325000.0,3.0,2.5,2220,2.0,2220,0,1990
658,543000.0,3.0,2.5,2090,1.0,1360,730,1962
659,525000.0,3.0,1.75,1600,1.5,1600,0,1924
660,364000.0,4.0,1.75,2010,1.0,1340,670,1957
661,394475.0,2.0,1.0,830,1.0,830,0,1955
662,316000.0,4.0,2.5,2010,2.0,2010,0,1995
663,339950.0,3.0,1.0,1050,1.5,1050,0,1906
664,486000.0,4.0,2.5,2150,1.0,1420,730,1978
665,160000.0,3.0,1.0,860,1.0,860,0,1963
666,930000.0,3.0,2.5,3100,1.0,3100,0,1954
667,139000.0,3.0,1.0,1100,1.0,1100,0,1978
668,562000.0,3.0,1.5,1830,1.0,1830,0,1957
669,299000.0,2.0,1.75,1250,1.0,1250,0,1950
670,511000.0,3.0,2.5,1820,2.0,1820,0,2005
671,499000.0,3.0,2.0,2090,1.5,2090,0,1959
672,356000.0,3.0,3.5,2100,2.0,2100,0,1980
673,470000.0,4.0,2.5,2310,2.0,2310,0,1991
674,715000.0,4.0,2.25,2060,1.0,1360,700,1941
676,458000.0,3.0,1.0,1660,1.0,1060,600,1940
678,305495.0,3.0,1.75,2110,2.0,2110,0,1966
679,543000.0,2.0,2.0,2370,1.5,1600,770,1992
680,340000.0,3.0,2.25,1970,2.0,1970,0,1997
681,633100.0,4.0,2.5,2470,2.0,2470,0,1993
682,310000.0,3.0,1.0,1480,1.0,1480,0,1952
683,349950.0,5.0,3.0,2257,1.0,1363,894,2005
684,267800.0,2.0,1.0,700,1.0,700,0,1949
685,234000.0,4.0,2.0,1630,1.0,1050,580,1975
686,740000.0,4.0,2.5,3430,2.0,3430,0,2000
687,607500.0,5.0,1.75,2220,1.5,1420,800,1923
688,223000.0,3.0,1.75,1340,1.0,1340,0,1973
689,400000.0,2.0,1.0,980,1.0,860,120,1918
690,802000.0,3.0,2.5,2580,2.0,2580,0,1986
691,253000.0,4.0,2.5,2230,2.0,2230,0,2006
692,1058000.0,4.0,2.0,2290,1.0,2290,0,1955
693,300000.0,3.0,1.0,1260,1.0,1260,0,1946
694,625000.0,4.0,2.75,1680,1.0,1680,0,1966
695,707000.0,4.0,3.25,3200,2.0,3200,0,2004
696,950000.0,4.0,2.5,3320,2.0,3320,0,1995
697,420000.0,4.0,2.5,3040,2.0,3040,0,1999
698,498000.0,4.0,2.75,2270,1.0,1290,980,1973
699,450000.0,3.0,2.5,2910,2.0,2910,0,1989
700,955000.0,5.0,2.25,2510,2.0,2510,0,1972
701,215000.0,2.0,1.0,1240,1.0,1240,0,1967
702,437000.0,3.0,2.75,2580,2.0,2580,0,2008
703,773000.0,3.0,2.75,2470,2.0,2470,0,2007
705,256883.0,3.0,2.5,1690,2.0,1690,0,2003
706,592500.0,4.0,2.5,2240,1.0,2240,0,1983
707,252350.0,3.0,2.0,1650,1.0,1160,490,1979
708,370000.0,4.0,2.5,2710,2.0,2710,0,1998
709,465750.0,3.0,1.5,1260,1.0,1260,0,1959
710,185000.0,3.0,1.0,1150,1.0,1150,0,1932
711,582800.0,4.0,2.75,2550,1.0,1440,1110,1986
712,245000.0,3.0,1.75,1490,1.0,1490,0,1990
713,302000.0,4.0,1.75,2020,1.0,1010,1010,1963
714,451555.0,2.0,1.0,1320,1.0,1320,0,1912
715,250000.0,3.0,1.0,1230,1.0,1230,0,1957
716,255000.0,4.0,2.5,2070,2.0,2070,0,1989
717,840000.0,4.0,1.75,2930,1.0,1670,1260,1947
718,190000.0,3.0,1.0,1090,1.0,1090,0,1967
719,349950.0,3.0,1.0,1400,1.0,1400,0,1957
720,613000.0,4.0,2.0,1550,1.5,1550,0,1909
721,300000.0,3.0,1.0,1220,1.0,1220,0,1955
722,455000.0,3.0,2.5,1870,1.0,1470,400,1980
723,335000.0,3.0,2.25,2150,2.0,2150,0,1991
724,197500.0,3.0,1.0,980,1.5,980,0,1903
725,412500.0,3.0,1.5,1490,1.0,1490,0,1963
726,395300.0,3.0,1.5,1120,1.0,1120,0,1955
727,342400.0,3.0,2.25,1180,2.0,1180,0,1986
728,749400.0,4.0,2.5,3240,2.0,3240,0,1985
729,316500.0,4.0,2.5,2150,2.0,2150,0,1991
730,390000.0,3.0,2.5,2240,2.0,2240,0,1996
731,225000.0,3.0,2.0,1400,1.0,1150,250,1979
732,550000.0,3.0,2.25,1980,1.0,1980,0,1980
733,280000.0,3.0,1.0,1330,1.5,1330,0,1959
734,1255000.0,4.0,2.5,3200,2.0,3200,0,2006
735,575000.0,2.0,1.0,1490,1.0,1090,400,1946
736,1000000.0,5.0,4.25,3920,2.0,2900,1020,1990
737,585000.0,5.0,1.75,2000,2.0,2000,0,1921
738,620000.0,4.0,2.5,2680,2.0,2680,0,1989
739,204700.0,4.0,2.0,1670,1.0,1670,0,1967
740,695000.0,4.0,3.0,3150,2.0,3150,0,2001
741,689900.0,4.0,3.25,2740,2.0,2060,680,2003
742,375000.0,4.0,1.75,1890,1.0,1250,640,1960
744,215000.0,3.0,1.0,1160,1.0,1160,0,1969
746,790000.0,3.0,1.75,1790,1.0,1350,440,1940
747,350000.0,3.0,1.75,1680,1.0,1070,610,1940
749,263000.0,3.0,2.25,1590,2.0,1590,0,1991
750,400000.0,3.0,1.0,1630,1.0,1630,0,1953
751,525000.0,3.0,2.5,2700,2.0,2700,0,1991
752,349950.0,3.0,2.5,1700,2.0,1700,0,1994
754,744000.0,4.0,3.0,1980,2.5,1980,0,1941
755,312500.0,2.0,1.0,880,1.0,880,0,1919
756,240000.0,3.0,2.0,1400,1.0,700,700,1948
757,495000.0,4.0,2.0,2050,1.5,1210,840,1941
758,580050.0,3.0,2.5,2360,2.0,2360,0,1996
759,640000.0,4.0,2.0,2560,1.0,1890,670,1947
760,417000.0,3.0,1.5,1340,1.0,1340,0,1956
761,174950.0,3.0,1.0,1060,1.0,1060,0,1970
762,295000.0,3.0,1.5,850,1.0,850,0,1986
763,423000.0,4.0,1.75,1880,1.0,1010,870,1976
764,839000.0,3.0,1.0,1230,1.0,1230,0,1955
765,343000.0,4.0,1.75,2290,1.0,1340,950,1960
766,467000.0,3.0,1.0,1660,1.0,1000,660,1946
767,512500.0,3.0,2.5,1840,2.0,1840,0,1997
768,575000.0,4.0,2.5,3020,1.0,1600,1420,1979
769,465000.0,3.0,1.75,1410,1.0,1410,0,1924
770,270000.0,3.0,1.0,1010,1.0,1010,0,1969
771,340000.0,3.0,1.75,1960,1.0,980,980,1948
772,765000.0,5.0,3.75,3580,2.0,3190,390,1999
773,497000.0,4.0,2.5,2240,2.0,2240,0,1995
774,803100.0,4.0,2.5,3310,2.0,3310,0,2004
775,344000.0,3.0,2.5,1232,3.0,1232,0,2007
776,828950.0,4.0,3.5,3930,2.0,2820,1110,2013
777,386380.0,3.0,2.5,1720,2.0,1720,0,2010
778,312000.0,3.0,2.25,1490,2.0,1220,270,2009
779,720000.0,3.0,2.5,3150,2.0,3150,0,2007
780,914500.0,4.0,2.5,3950,3.0,3950,0,2013
781,819995.0,5.0,2.75,3030,2.0,3030,0,2013
782,252700.0,2.0,1.5,1070,1.0,1070,0,1985
783,437500.0,3.0,2.5,2320,2.0,2320,0,1992
784,350000.0,1.0,1.0,700,1.0,700,0,1942
785,619000.0,3.0,2.5,2720,2.0,2720,0,2005
786,408200.0,3.0,2.5,1800,2.0,1800,0,1990
787,451000.0,3.0,1.75,1560,1.5,1000,560,1926
788,317000.0,3.0,2.0,1760,1.0,1060,700,1977
789,799000.0,4.0,3.25,3120,2.0,2370,750,2005
790,720000.0,2.0,1.0,2020,1.0,1700,320,1947
791,490000.0,3.0,2.0,1450,1.5,1450,0,1900
792,239900.0,4.0,2.25,1860,1.0,1120,740,1979
793,446000.0,4.0,2.25,2270,1.0,1290,980,1977
794,275000.0,3.0,2.5,1480,2.0,1480,0,1987
795,239950.0,5.0,1.0,1460,2.0,1460,0,1941
796,248000.0,4.0,3.5,1850,2.0,1130,720,1986
797,619500.0,3.0,2.5,2170,2.0,2170,0,2003
798,363750.0,3.0,1.75,1726,2.0,1726,0,1982
799,385000.0,3.0,1.75,1180,1.0,940,240,1981
800,370000.0,4.0,1.5,1370,1.0,900,470,1972
801,425000.0,3.0,2.5,2670,1.0,2670,0,1988
802,342000.0,3.0,1.0,1260,1.0,720,540,1944
803,345000.0,4.0,1.0,1980,1.5,1980,0,1962
804,724800.0,3.0,2.0,2050,1.0,1180,870,1926
805,725000.0,5.0,2.75,2830,2.0,2830,0,2006
806,605000.0,2.0,1.0,910,1.0,910,0,1909
807,350000.0,4.0,2.5,2440,2.0,2440,0,2009
808,785000.0,3.0,2.0,2180,1.0,1100,1080,1904
809,250000.0,3.0,2.0,1900,1.0,950,950,1966
810,565000.0,3.0,2.25,1520,3.0,1520,0,2013
811,875000.0,3.0,2.0,2220,1.0,1220,1000,1947
812,862500.0,4.0,2.75,3280,2.0,3280,0,1996
813,400000.0,3.0,2.5,2740,2.0,2740,0,1973
814,282613.0,2.0,1.0,830,1.0,830,0,1954
815,174500.0,2.0,1.0,1010,1.0,1010,0,1955
816,306500.0,3.0,2.25,2060,1.0,1560,500,1978
817,445000.0,3.0,2.25,1990,2.0,1990,0,1984
818,433000.0,4.0,2.5,2280,2.0,2280,0,2001
819,306000.0,3.0,2.5,1870,2.0,1870,0,2005
820,620000.0,3.0,2.25,1720,1.5,1450,270,1921
821,245000.0,2.0,1.0,870,1.0,870,0,1941
822,238000.0,3.0,2.0,1020,2.0,720,300,2004
823,523000.0,3.0,1.5,1260,1.5,1260,0,1931
824,522500.0,3.0,2.5,2370,2.0,2370,0,2003
825,180000.0,3.0,1.0,1000,1.0,1000,0,1940
826,375000.0,3.0,1.5,1100,2.0,940,160,2007
827,249000.0,3.0,2.25,1440,1.0,940,500,1982
828,730100.0,4.0,2.5,3120,2.0,3120,0,2003
829,551000.0,2.0,2.0,2260,1.0,2260,0,1990
830,375000.0,4.0,2.5,2790,2.0,2790,0,2005
831,540000.0,1.0,1.0,1140,1.5,1140,0,1920
832,605000.0,3.0,2.25,1290,2.0,1290,0,1987
833,205000.0,5.0,1.75,1730,1.0,1050,680,1978
834,645000.0,4.0,2.5,3160,2.0,3160,0,1983
835,314000.0,4.0,2.5,2340,2.0,2340,0,2003
836,330000.0,3.0,1.5,1170,1.0,1170,0,1960
837,490000.0,2.0,1.0,1160,1.0,1160,0,1937
838,445000.0,3.0,3.0,1970,1.0,1970,0,2010
840,377500.0,3.0,2.25,1410,2.0,1290,120,2005
841,480000.0,4.0,2.5,2430,2.0,2430,0,2009
842,804995.0,5.0,1.5,3360,2.0,3360,0,2014
843,341000.0,3.0,2.5,1480,2.0,1180,300,2012
844,675000.0,5.0,2.5,3200,2.0,3200,0,2009
845,611000.0,3.0,2.5,2134,2.5,2134,0,2008
846,379950.0,3.0,3.25,1860,3.0,1860,0,2007
848,500000.0,2.0,2.5,1310,2.0,1160,150,2006
849,410000.0,3.0,2.0,1700,1.0,890,810,1944
850,415000.0,3.0,2.5,2480,2.0,2480,0,1986
851,297000.0,5.0,2.5,1970,2.0,1970,0,1994
852,575550.0,4.0,2.5,2060,1.0,1440,620,1985
853,534640.0,3.0,2.5,2130,1.0,1210,920,1994
854,352500.0,3.0,2.25,1410,1.0,1170,240,1987
855,488000.0,2.0,2.0,1360,1.0,780,580,1944
856,732000.0,3.0,2.0,1940,1.0,1940,0,1954
857,215000.0,2.0,2.25,1610,2.0,1610,0,1979
858,592500.0,2.0,2.0,1420,1.5,1420,0,1928
859,290000.0,4.0,2.5,1700,2.0,1700,0,1988
860,475000.0,2.0,1.0,1490,1.0,860,630,1929
861,320000.0,3.0,2.5,2680,2.0,2680,0,1990
862,1216000.0,4.0,2.5,3190,1.0,1680,1510,1967
863,290000.0,5.0,1.5,2120,1.5,2120,0,1962
864,487250.0,4.0,2.0,1690,1.5,1550,140,1901
865,339000.0,4.0,2.5,1830,2.0,1830,0,2003
866,440000.0,2.0,1.5,1010,1.5,1010,0,1906
867,366500.0,4.0,2.75,2070,1.0,1120,950,1945
868,462000.0,3.0,1.5,1710,1.5,1410,300,1928
869,560000.0,4.0,1.0,1660,1.5,1260,400,1945
870,285000.0,4.0,1.75,2080,1.0,1040,1040,1955
871,280000.0,3.0,2.5,1270,2.0,1270,0,1993
872,210000.0,3.0,1.0,1080,1.0,1080,0,1942
873,690000.0,3.0,2.0,1610,1.5,1610,0,1940
874,256500.0,2.0,1.0,1120,1.0,1120,0,1980
875,411000.0,4.0,2.75,2500,2.0,2500,0,1966
876,215000.0,3.0,1.0,970,1.0,970,0,1970
877,762000.0,5.0,2.0,3370,1.5,2140,1230,1907
878,359950.0,3.0,1.0,1290,1.0,1290,0,1960
879,480000.0,4.0,3.5,3370,2.0,3370,0,2005
881,390000.0,4.0,2.5,2490,2.0,2490,0,1999
882,413500.0,2.0,1.0,770,1.0,770,0,1924
883,285000.0,1.0,1.5,810,2.0,810,0,1982
884,475000.0,4.0,2.5,3060,1.0,1700,1360,1968
885,386591.0,3.0,2.5,1690,2.0,1150,540,2014
886,524950.0,3.0,1.75,1890,1.0,1290,600,1974
887,241000.0,2.0,2.0,1470,2.0,1470,0,2005
888,461000.0,2.0,1.0,1060,1.0,1060,0,1926
889,810000.0,4.0,2.5,3480,2.0,3480,0,1988
890,885000.0,4.0,2.75,2730,1.5,1550,1180,1921
891,247000.0,3.0,2.25,1580,2.0,1580,0,1986
892,296500.0,3.0,2.75,2170,1.0,1380,790,1978
893,141800.0,2.0,1.0,930,1.0,930,0,1942
894,333000.0,4.0,2.0,1580,2.0,1580,0,1906
895,602000.0,5.0,1.75,3290,1.5,3290,0,1973
896,565000.0,4.0,2.25,2110,2.0,2110,0,1979
897,373000.0,3.0,2.5,1670,2.0,1670,0,1999
898,588000.0,3.0,2.25,2030,1.0,1190,840,1977
899,485000.0,3.0,1.0,1500,1.5,1370,130,1926
900,482500.0,3.0,2.25,1450,2.0,980,470,2005
901,251200.0,4.0,1.5,1310,1.0,1060,250,1953
902,869000.0,5.0,3.25,4180,2.0,2880,1300,1979
903,464000.0,3.0,1.75,1630,1.0,1630,0,1967
904,755000.0,4.0,2.5,2660,2.0,2660,0,1993
905,280000.0,3.0,2.5,1720,2.0,1720,0,2005
906,485000.0,2.0,2.25,1260,3.0,1260,0,2004
907,305000.0,3.0,1.75,1610,1.0,1610,0,1981
908,110700.0,2.0,1.0,680,1.0,680,0,1941
909,850000.0,4.0,3.5,2640,2.0,2640,0,1937
910,350000.0,3.0,2.25,1640,2.0,1640,0,1985
911,319950.0,4.0,1.75,2310,1.0,1650,660,1976
912,700000.0,3.0,1.75,2010,1.0,1230,780,1912
913,368000.0,2.0,1.5,1660,1.0,830,830,1908
914,433500.0,3.0,2.5,2200,2.0,2200,0,2009
915,611000.0,4.0,2.5,2460,2.0,2460,0,1998
916,1000000.0,2.0,1.75,2430,1.0,2430,0,1951
917,307000.0,3.0,1.0,1370,1.0,1370,0,1960
918,442500.0,3.0,1.75,1800,1.0,1800,0,1967
919,485000.0,3.0,1.75,2200,2.0,2200,0,1908
920,367000.0,2.0,1.0,700,1.0,700,0,1945
921,429000.0,3.0,2.5,1920,2.0,1920,0,1995
922,446000.0,5.0,2.75,2190,1.0,1370,820,1978
923,572500.0,3.0,2.25,2030,1.0,1500,530,1984
924,477000.0,3.0,2.5,1350,3.0,1350,0,2005
925,518000.0,3.0,2.5,1680,2.0,1380,300,2008
926,462000.0,5.0,1.75,1250,1.0,1250,0,1966
927,1190000.0,4.0,3.0,2240,1.5,1270,970,1914
928,137000.0,3.0,1.0,950,1.0,950,0,1954
929,530000.0,3.0,3.5,2320,2.0,2060,260,1997
930,818000.0,2.0,2.5,2380,1.0,2380,0,2011
931,640000.0,2.0,2.25,1540,3.0,1540,0,2007
932,298450.0,5.0,3.0,2100,1.0,1200,900,2007
933,575000.0,4.0,2.5,2500,2.0,2500,0,2013
934,730000.0,4.0,2.5,3230,2.0,3230,0,2004
935,551000.0,3.0,2.5,2830,2.0,2830,0,2001
936,271310.0,2.0,1.0,870,1.5,870,0,1906
937,675000.0,4.0,3.0,2690,1.0,2690,0,1954
938,479000.0,3.0,2.5,1260,3.0,1260,0,2008
939,520000.0,4.0,3.5,2680,2.0,2040,640,1942
940,599950.0,3.0,2.5,2660,2.0,2660,0,2014
941,483945.0,2.0,1.75,1480,1.0,840,640,1951
942,390000.0,4.0,2.25,1770,1.0,1190,580,1965
943,192500.0,2.0,1.0,950,1.0,950,0,1926
944,330000.0,2.0,1.0,860,1.0,860,0,1948
945,250000.0,4.0,2.0,1960,1.0,1160,800,1978
946,243000.0,2.0,1.0,1770,1.5,960,810,1943
947,575000.0,4.0,1.75,1280,1.0,860,420,1926
948,639000.0,4.0,2.5,2150,2.0,2150,0,1982
949,710000.0,2.0,1.0,1790,1.0,1040,750,1923
950,675000.0,3.0,2.25,1990,2.0,1990,0,1987
951,405000.0,5.0,2.5,2430,2.0,2430,0,2001
952,615000.0,4.0,2.75,2820,1.0,1860,960,1965
953,490000.0,3.0,1.0,1910,1.0,1010,900,1946
954,467000.0,3.0,2.25,1270,2.0,1040,230,2005
955,480000.0,4.0,2.75,2050,1.0,1180,870,1986
957,760000.0,4.0,1.75,2450,1.0,1630,820,1987
958,387000.0,2.0,2.25,1230,2.0,960,270,2012
959,925000.0,4.0,2.25,2260,1.0,2260,0,1967
960,415000.0,2.0,1.0,1050,1.0,1050,0,1943
961,263000.0,3.0,1.75,1570,2.0,1570,0,1982
962,519900.0,4.0,2.0,1820,1.0,1820,0,1967
963,570000.0,2.0,1.75,1540,1.0,1190,350,1908
964,450000.0,3.0,1.5,2060,1.0,2060,0,1953
966,300000.0,3.0,1.0,1090,1.0,1090,0,1955
967,320000.0,3.0,1.75,1480,1.0,1480,0,1965
968,387500.0,4.0,1.0,1320,1.5,1320,0,1929
969,458000.0,1.0,2.25,2140,1.0,1470,670,1976
971,380000.0,4.0,3.0,2800,2.0,2800,0,2002
972,200000.0,3.0,1.0,1050,1.0,1050,0,1967
973,385000.0,3.0,1.5,1490,1.0,1490,0,1959
974,396675.0,2.0,1.0,1730,2.0,1730,0,1945
975,452000.0,4.0,1.0,1210,1.5,1210,0,1900
976,426000.0,4.0,2.5,2800,2.0,2800,0,2004
977,792000.0,3.0,1.5,1570,2.0,1570,0,1915
978,315000.0,3.0,2.25,1400,1.0,1140,260,1987
979,1275000.0,4.0,2.0,2850,1.0,1450,1400,1970
981,268500.0,2.0,1.0,790,1.0,790,0,1953
982,440000.0,2.0,1.75,1300,2.0,1300,0,1948
983,300000.0,3.0,1.0,2120,1.0,1060,1060,1967
984,525000.0,3.0,1.5,1540,2.0,1540,0,1941
985,978000.0,4.0,2.75,2620,1.5,1720,900,1926
987,700000.0,4.0,1.0,1680,1.5,1680,0,1921
988,315000.0,2.0,1.0,790,1.0,790,0,1955
989,309000.0,3.0,1.0,1092,1.5,1092,0,1918
990,219950.0,3.0,1.5,1650,1.0,1090,560,1967
